Time,VIB57,VIB58,VIB59
08:18:31:857,0.3756,0.7766,1.5322
08:18:31:861,0.3672,0.773,1.5666
08:18:31:865,0.35,0.7814,1.535
08:18:31:869,0.3796,0.7862,1.5458
08:18:31:873,0.3696,0.7746,1.5462
08:18:31:876,0.3708,0.7678,1.5618
08:18:31:880,0.3868,0.769,1.513
08:18:31:884,0.3796,0.7722,1.4978
08:18:31:888,0.36,0.7578,1.5266
08:18:31:892,0.3808,0.7618,1.5066
08:18:31:896,0.3668,0.753,1.4806
08:18:31:900,0.3628,0.7654,1.5126
08:18:31:904,0.3628,0.729,1.5282
08:18:31:908,0.3772,0.7218,1.5118
08:18:31:912,0.3824,0.729,1.5126
08:18:31:916,0.362,0.7406,1.5086
08:18:31:919,0.3564,0.7274,1.5246
08:18:31:923,0.3584,0.729,1.5034
08:18:31:927,0.378,0.727,1.529
08:18:31:931,0.3772,0.7246,1.5186
08:18:31:935,0.3976,0.7306,1.525
08:18:31:939,0.3892,0.729,1.5282
08:18:31:943,0.3728,0.7346,1.5246
08:18:31:947,0.3748,0.7278,1.5238
08:18:31:951,0.3816,0.7062,1.5114
08:18:31:955,0.3584,0.7198,1.533
08:18:31:958,0.3796,0.7142,1.5514
08:18:31:962,0.3724,0.7242,1.539
08:18:31:966,0.3576,0.7314,1.5666
08:18:31:970,0.3512,0.7378,1.5478
08:18:31:974,0.3784,0.7482,1.545
08:18:31:978,0.3788,0.7442,1.5374
08:18:31:982,0.3916,0.7654,1.5166
08:18:31:986,0.356,0.7858,1.541
08:18:31:990,0.3528,0.7942,1.5378
08:18:31:994,0.392,0.7774,1.5554
08:18:31:998,0.3884,0.7942,1.5626
08:18:32:001,0.3712,0.7826,1.5678
08:18:32:005,0.398,0.7778,1.5618
08:18:32:009,0.3796,0.769,1.5402
08:18:32:013,0.3672,0.7822,1.5618
08:18:32:017,0.3732,0.7658,1.557
08:18:32:021,0.376,0.7762,1.5446
08:18:32:025,0.3576,0.7666,1.5466
08:18:32:029,0.36,0.771,1.5238
08:18:32:033,0.3568,0.7518,1.5014
08:18:32:037,0.3448,0.7526,1.503
08:18:32:041,0.3532,0.7486,1.5126
08:18:32:044,0.378,0.753,1.5022
08:18:32:048,0.3772,0.7626,1.5346
08:18:32:052,0.3628,0.743,1.5378
08:18:32:056,0.3564,0.7506,1.5418
08:18:32:060,0.3672,0.7354,1.5398
08:18:32:064,0.3804,0.717,1.5502
08:18:32:068,0.3984,0.7186,1.5334
08:18:32:072,0.374,0.7158,1.4826
08:18:32:076,0.3756,0.711,1.511
08:18:32:080,0.3748,0.681,1.4854
08:18:32:083,0.3884,0.6898,1.465
08:18:32:087,0.3624,0.7146,1.447
08:18:32:091,0.348,0.7082,1.4806
08:18:32:095,0.364,0.7202,1.4642
08:18:32:099,0.3572,0.7134,1.4762
08:18:32:103,0.3756,0.7414,1.481
08:18:32:107,0.3932,0.7258,1.5174
08:18:32:111,0.3864,0.7386,1.493
08:18:32:115,0.3808,0.7422,1.5182
08:18:32:119,0.354,0.7638,1.5182
08:18:32:123,0.3544,0.7638,1.5322
08:18:32:126,0.3696,0.7422,1.5726
08:18:32:130,0.37,0.751,1.5618
08:18:32:134,0.3852,0.7406,1.5518
08:18:32:138,0.3936,0.755,1.5542
08:18:32:142,0.364,0.7386,1.5514
08:18:32:146,0.36,0.7574,1.5374
08:18:32:150,0.354,0.7782,1.5546
08:18:32:154,0.3556,0.769,1.5698
08:18:32:158,0.3712,0.7858,1.5606
08:18:32:162,0.3956,0.781,1.5278
08:18:32:166,0.3924,0.7954,1.5326
08:18:32:169,0.3588,0.807,1.5366
08:18:32:173,0.3544,0.8154,1.5466
08:18:32:177,0.3748,0.7922,1.5222
08:18:32:181,0.3668,0.8042,1.5694
08:18:32:185,0.3664,0.777,1.5706
08:18:32:189,0.3836,0.7638,1.557
08:18:32:193,0.37,0.763,1.5414
08:18:32:197,0.3876,0.7518,1.551
08:18:32:201,0.35,0.7558,1.5446
08:18:32:205,0.3728,0.7398,1.5434
08:18:32:208,0.3844,0.7314,1.4974
08:18:32:212,0.3844,0.7218,1.5326
08:18:32:216,0.3492,0.7278,1.4982
08:18:32:220,0.37,0.725,1.5346
08:18:32:224,0.3704,0.7238,1.5182
08:18:32:228,0.3788,0.7526,1.533
08:18:32:232,0.36,0.7462,1.519
08:18:32:236,0.4048,0.7426,1.5366
08:18:32:240,0.3992,0.7262,1.5554
08:18:32:244,0.354,0.7462,1.541
08:18:32:248,0.3552,0.7422,1.5206
08:18:32:251,0.3748,0.7298,1.5234
08:18:32:255,0.3596,0.7306,1.4994
08:18:32:259,0.3576,0.7194,1.4974
08:18:32:263,0.3696,0.735,1.4726
08:18:32:267,0.3768,0.7298,1.451
08:18:32:271,0.3568,0.7466,1.4666
08:18:32:275,0.3468,0.7466,1.453
08:18:32:279,0.37,0.7614,1.4762
08:18:32:283,0.366,0.7518,1.4994
08:18:32:287,0.3648,0.7634,1.505
08:18:32:291,0.398,0.7722,1.4978
08:18:32:294,0.3828,0.7682,1.5222
08:18:32:298,0.3592,0.7798,1.5034
08:18:32:302,0.3764,0.7642,1.5382
08:18:32:306,0.3664,0.767,1.5194
08:18:32:310,0.3848,0.7562,1.519
08:18:32:314,0.3804,0.7606,1.5414
08:18:32:318,0.362,0.7586,1.5238
08:18:32:322,0.3704,0.7694,1.523
08:18:32:326,0.3744,0.7586,1.5474
08:18:32:330,0.3524,0.7762,1.5642
08:18:32:333,0.3704,0.743,1.589
08:18:32:337,0.3604,0.757,1.5802
08:18:32:341,0.3784,0.7222,1.5522
08:18:32:345,0.362,0.7418,1.5438
08:18:32:349,0.3244,0.745,1.5234
08:18:32:353,0.3816,0.7386,1.5438
08:18:32:357,0.3816,0.7434,1.5482
08:18:32:361,0.3728,0.7618,1.5338
08:18:32:365,0.3616,0.7462,1.5254
08:18:32:369,0.384,0.7358,1.545
08:18:32:373,0.3844,0.7274,1.5366
08:18:32:376,0.3848,0.7318,1.5454
08:18:32:380,0.376,0.729,1.5674
08:18:32:384,0.4004,0.7158,1.559
08:18:32:388,0.3924,0.723,1.5446
08:18:32:392,0.378,0.727,1.5282
08:18:32:396,0.3728,0.7166,1.5366
08:18:32:400,0.3824,0.7458,1.527
08:18:32:404,0.354,0.7494,1.5278
08:18:32:408,0.3824,0.739,1.5382
08:18:32:412,0.372,0.7494,1.5234
08:18:32:416,0.3612,0.7318,1.5122
08:18:32:419,0.368,0.7526,1.513
08:18:32:423,0.358,0.7798,1.505
08:18:32:427,0.3508,0.7626,1.513
08:18:32:431,0.3648,0.7722,1.545
08:18:32:435,0.352,0.7654,1.5098
08:18:32:439,0.3944,0.7538,1.5078
08:18:32:443,0.3804,0.7558,1.503
08:18:32:447,0.3672,0.7574,1.4934
08:18:32:451,0.3552,0.7786,1.4818
08:18:32:455,0.3584,0.761,1.4794
08:18:32:458,0.3532,0.7742,1.497
08:18:32:462,0.394,0.7614,1.505
08:18:32:466,0.3936,0.777,1.517
08:18:32:470,0.374,0.7882,1.4978
08:18:32:474,0.3568,0.7866,1.5106
08:18:32:478,0.3672,0.7798,1.4874
08:18:32:482,0.3792,0.751,1.529
08:18:32:486,0.3636,0.7822,1.4858
08:18:32:490,0.3808,0.759,1.5178
08:18:32:494,0.3576,0.7702,1.4994
08:18:32:498,0.3648,0.7574,1.5222
08:18:32:501,0.3568,0.7894,1.5514
08:18:32:505,0.3328,0.757,1.595
08:18:32:509,0.396,0.7574,1.5622
08:18:32:513,0.4,0.767,1.5186
08:18:32:517,0.3284,0.7818,1.5838
08:18:32:521,0.3276,0.7442,1.577
08:18:32:525,0.3924,0.7194,1.5386
08:18:32:529,0.384,0.7382,1.5682
08:18:32:533,0.3552,0.757,1.5838
08:18:32:537,0.4076,0.7246,1.5294
08:18:32:541,0.3996,0.733,1.4994
08:18:32:544,0.3276,0.745,1.5522
08:18:32:548,0.3556,0.751,1.5246
08:18:32:552,0.4128,0.723,1.5442
08:18:32:556,0.3844,0.741,1.5614
08:18:32:560,0.4048,0.7446,1.5438
08:18:32:564,0.4036,0.751,1.5386
08:18:32:568,0.3848,0.743,1.557
08:18:32:572,0.368,0.7134,1.5294
08:18:32:576,0.358,0.7494,1.507
08:18:32:580,0.3604,0.7454,1.5298
08:18:32:583,0.356,0.7458,1.5198
08:18:32:587,0.3592,0.7242,1.5146
08:18:32:591,0.3752,0.7622,1.495
08:18:32:595,0.3664,0.7594,1.5266
08:18:32:599,0.3636,0.7346,1.4966
08:18:32:603,0.3848,0.7422,1.4898
08:18:32:607,0.364,0.7398,1.503
08:18:32:611,0.3404,0.7362,1.5154
08:18:32:615,0.3628,0.723,1.5218
08:18:32:619,0.3992,0.7162,1.5198
08:18:32:623,0.3776,0.7546,1.5202
08:18:32:626,0.3536,0.7626,1.5114
08:18:32:630,0.3884,0.7474,1.501
08:18:32:634,0.4064,0.7386,1.4946
08:18:32:638,0.3704,0.7566,1.5014
08:18:32:642,0.3484,0.7574,1.5206
08:18:32:646,0.3628,0.7566,1.5214
08:18:32:650,0.3628,0.749,1.5118
08:18:32:654,0.3584,0.7674,1.529
08:18:32:658,0.376,0.7666,1.5294
08:18:32:662,0.3736,0.755,1.5106
08:18:32:666,0.35,0.773,1.4882
08:18:32:669,0.3764,0.7714,1.4766
08:18:32:673,0.3596,0.7626,1.5178
08:18:32:677,0.3528,0.755,1.5078
08:18:32:681,0.3728,0.7558,1.5466
08:18:32:685,0.3688,0.7546,1.5226
08:18:32:689,0.3752,0.7642,1.5458
08:18:32:693,0.3568,0.7682,1.5098
08:18:32:697,0.3872,0.7346,1.5314
08:18:32:701,0.3784,0.7746,1.5298
08:18:32:705,0.384,0.7362,1.5278
08:18:32:708,0.3872,0.7706,1.5382
08:18:32:712,0.3732,0.7606,1.567
08:18:32:716,0.3584,0.7618,1.5598
08:18:32:720,0.382,0.7454,1.5574
08:18:32:724,0.382,0.7366,1.5558
08:18:32:728,0.3652,0.757,1.5378
08:18:32:732,0.3624,0.7186,1.5154
08:18:32:736,0.3832,0.7318,1.5086
08:18:32:740,0.362,0.7354,1.5126
08:18:32:744,0.3564,0.7402,1.505
08:18:32:748,0.3616,0.7406,1.5262
08:18:32:751,0.3692,0.735,1.5206
08:18:32:755,0.3592,0.7418,1.503
08:18:32:759,0.3812,0.7246,1.5066
08:18:32:763,0.3584,0.7254,1.5054
08:18:32:767,0.3808,0.7266,1.4886
08:18:32:771,0.3892,0.727,1.4954
08:18:32:775,0.372,0.7398,1.4942
08:18:32:779,0.3844,0.7266,1.5378
08:18:32:783,0.3816,0.7382,1.507
08:18:32:787,0.4016,0.7354,1.5366
08:18:32:791,0.3828,0.7446,1.5298
08:18:32:794,0.3652,0.7318,1.5514
08:18:32:798,0.3708,0.749,1.5102
08:18:32:802,0.3568,0.7394,1.553
08:18:32:806,0.3644,0.7318,1.4946
08:18:32:810,0.4036,0.7498,1.4886
08:18:32:814,0.3416,0.7742,1.4882
08:18:32:818,0.324,0.7606,1.525
08:18:32:822,0.3556,0.7526,1.5002
08:18:32:826,0.3792,0.757,1.5138
08:18:32:830,0.3504,0.7666,1.5566
08:18:32:833,0.3648,0.7738,1.5454
08:18:32:837,0.3908,0.7602,1.4902
08:18:32:841,0.408,0.773,1.5026
08:18:32:845,0.3628,0.7842,1.5194
08:18:32:849,0.3624,0.7678,1.5158
08:18:32:853,0.3908,0.7546,1.501
08:18:32:857,0.3872,0.7622,1.5182
08:18:32:861,0.374,0.7558,1.5158
08:18:32:865,0.3944,0.7562,1.511
08:18:32:869,0.348,0.7498,1.5302
08:18:32:873,0.3776,0.7558,1.5246
08:18:32:876,0.3788,0.7498,1.5338
08:18:32:880,0.3588,0.7518,1.5818
08:18:32:884,0.3608,0.7442,1.5586
08:18:32:888,0.3864,0.7398,1.5182
08:18:32:892,0.3524,0.7582,1.5502
08:18:32:896,0.3356,0.7326,1.5038
08:18:32:900,0.3708,0.7406,1.4806
08:18:32:904,0.3668,0.7526,1.5158
08:18:32:908,0.3672,0.7654,1.513
08:18:32:912,0.3904,0.7686,1.5142
08:18:32:916,0.3756,0.7502,1.5126
08:18:32:919,0.3848,0.7638,1.515
08:18:32:923,0.366,0.7454,1.5186
08:18:32:927,0.3664,0.7418,1.5414
08:18:32:931,0.3648,0.7162,1.5334
08:18:32:935,0.3656,0.7222,1.4886
08:18:32:939,0.3672,0.7306,1.4634
08:18:32:943,0.3788,0.7106,1.5034
08:18:32:947,0.3712,0.733,1.4726
08:18:32:951,0.3752,0.7466,1.4918
08:18:32:955,0.3684,0.7654,1.5086
08:18:32:958,0.378,0.7386,1.549
08:18:32:962,0.388,0.7262,1.5186
08:18:32:966,0.388,0.7434,1.547
08:18:32:970,0.3716,0.719,1.5346
08:18:32:974,0.3764,0.7338,1.5014
08:18:32:978,0.3816,0.7222,1.5106
08:18:32:982,0.3688,0.7506,1.5242
08:18:32:986,0.3544,0.7382,1.5306
08:18:32:990,0.3792,0.7374,1.5262
08:18:32:994,0.3776,0.7354,1.529
08:18:32:998,0.3376,0.745,1.5602
08:18:33:001,0.352,0.7342,1.525
08:18:33:005,0.3848,0.7202,1.5278
08:18:33:009,0.3564,0.749,1.5366
08:18:33:013,0.3476,0.7638,1.5674
08:18:33:017,0.3964,0.7466,1.5318
08:18:33:021,0.3848,0.7518,1.543
08:18:33:025,0.3728,0.7566,1.5218
08:18:33:029,0.3636,0.7618,1.521
08:18:33:033,0.3788,0.7562,1.4958
08:18:33:037,0.3656,0.7614,1.501
08:18:33:041,0.3896,0.7638,1.4906
08:18:33:044,0.3928,0.751,1.5142
08:18:33:048,0.3696,0.7718,1.4862
08:18:33:052,0.3892,0.7494,1.5122
08:18:33:056,0.3724,0.7642,1.4886
08:18:33:060,0.354,0.7594,1.5078
08:18:33:064,0.3444,0.7678,1.509
08:18:33:068,0.3628,0.7442,1.527
08:18:33:072,0.366,0.7554,1.4942
08:18:33:076,0.3724,0.765,1.5114
08:18:33:080,0.3576,0.7698,1.5306
08:18:33:083,0.3556,0.7738,1.5238
08:18:33:087,0.3824,0.7574,1.5274
08:18:33:091,0.3624,0.7542,1.5538
08:18:33:095,0.39,0.7406,1.5562
08:18:33:099,0.3904,0.7298,1.5214
08:18:33:103,0.3692,0.7442,1.547
08:18:33:107,0.3468,0.7422,1.5382
08:18:33:111,0.386,0.7458,1.5434
08:18:33:115,0.3908,0.7426,1.5246
08:18:33:119,0.3692,0.7462,1.5142
08:18:33:123,0.3972,0.7526,1.4626
08:18:33:126,0.3688,0.761,1.473
08:18:33:130,0.3204,0.763,1.4814
08:18:33:134,0.3612,0.755,1.475
08:18:33:138,0.3964,0.7678,1.4866
08:18:33:142,0.3828,0.7626,1.5222
08:18:33:146,0.3892,0.7706,1.5102
08:18:33:150,0.3816,0.7642,1.5182
08:18:33:154,0.3404,0.7586,1.5538
08:18:33:158,0.3532,0.7554,1.5374
08:18:33:162,0.3924,0.757,1.5494
08:18:33:166,0.366,0.7558,1.5654
08:18:33:169,0.362,0.755,1.5498
08:18:33:173,0.3644,0.7466,1.4974
08:18:33:177,0.3664,0.7494,1.5022
08:18:33:181,0.3416,0.7474,1.5154
08:18:33:185,0.384,0.7306,1.5078
08:18:33:189,0.4168,0.7346,1.5278
08:18:33:193,0.3544,0.7402,1.5434
08:18:33:197,0.3444,0.7418,1.5362
08:18:33:201,0.3784,0.7134,1.5222
08:18:33:205,0.3688,0.7314,1.5434
08:18:33:208,0.362,0.7262,1.5258
08:18:33:212,0.3872,0.7162,1.5506
08:18:33:216,0.386,0.6994,1.5218
08:18:33:220,0.3812,0.7034,1.4938
08:18:33:224,0.3708,0.7082,1.4906
08:18:33:228,0.3692,0.7194,1.5206
08:18:33:232,0.3792,0.7162,1.491
08:18:33:236,0.3872,0.7358,1.5342
08:18:33:240,0.348,0.755,1.5374
08:18:33:244,0.376,0.7318,1.551
08:18:33:248,0.3784,0.7346,1.5038
08:18:33:251,0.3888,0.7466,1.5158
08:18:33:255,0.348,0.7558,1.5178
08:18:33:259,0.3648,0.7598,1.5398
08:18:33:263,0.3712,0.745,1.5262
08:18:33:267,0.372,0.7574,1.5398
08:18:33:271,0.3612,0.759,1.5442
08:18:33:275,0.3864,0.761,1.5426
08:18:33:279,0.3812,0.7574,1.5318
08:18:33:283,0.3592,0.7826,1.5014
08:18:33:287,0.3812,0.7894,1.5254
08:18:33:291,0.3648,0.7682,1.5046
08:18:33:294,0.4104,0.7722,1.523
08:18:33:298,0.396,0.777,1.521
08:18:33:302,0.3452,0.789,1.5366
08:18:33:306,0.33,0.7858,1.5154
08:18:33:310,0.3676,0.7762,1.503
08:18:33:314,0.3336,0.7922,1.5218
08:18:33:318,0.374,0.7758,1.537
08:18:33:322,0.3916,0.7574,1.513
08:18:33:326,0.4004,0.769,1.4982
08:18:33:330,0.3448,0.7858,1.5274
08:18:33:333,0.3376,0.7654,1.503
08:18:33:337,0.4108,0.7394,1.5078
08:18:33:341,0.3832,0.7638,1.5138
08:18:33:345,0.3536,0.7546,1.543
08:18:33:349,0.37,0.7506,1.4962
08:18:33:353,0.386,0.7082,1.483
08:18:33:357,0.3776,0.7158,1.469
08:18:33:361,0.3588,0.7298,1.4862
08:18:33:365,0.3816,0.7382,1.5026
08:18:33:369,0.3808,0.723,1.5194
08:18:33:373,0.3588,0.7374,1.5274
08:18:33:376,0.3324,0.7266,1.523
08:18:33:380,0.3704,0.7154,1.5394
08:18:33:384,0.366,0.7082,1.5294
08:18:33:388,0.3652,0.725,1.5182
08:18:33:392,0.3644,0.7338,1.4778
08:18:33:396,0.3744,0.7278,1.4998
08:18:33:400,0.356,0.7114,1.5142
08:18:33:404,0.3676,0.6982,1.5202
08:18:33:408,0.4,0.7134,1.505
08:18:33:412,0.3932,0.7102,1.537
08:18:33:416,0.3612,0.7318,1.531
08:18:33:419,0.3928,0.7338,1.497
08:18:33:423,0.3896,0.7578,1.5002
08:18:33:427,0.374,0.7518,1.5406
08:18:33:431,0.3892,0.739,1.5534
08:18:33:435,0.42,0.753,1.523
08:18:33:439,0.3592,0.771,1.5666
08:18:33:443,0.3292,0.7818,1.565
08:18:33:447,0.3608,0.7486,1.583
08:18:33:451,0.3804,0.771,1.5574
08:18:33:455,0.3724,0.7686,1.6054
08:18:33:458,0.3504,0.7774,1.5758
08:18:33:462,0.3744,0.7542,1.5482
08:18:33:466,0.3644,0.7798,1.537
08:18:33:470,0.3664,0.7722,1.5542
08:18:33:474,0.3644,0.7706,1.5714
08:18:33:478,0.3964,0.767,1.537
08:18:33:482,0.3692,0.7614,1.5322
08:18:33:486,0.3592,0.7574,1.5642
08:18:33:490,0.3832,0.7286,1.5506
08:18:33:494,0.3908,0.7238,1.513
08:18:33:498,0.376,0.7478,1.511
08:18:33:501,0.3652,0.743,1.5102
08:18:33:505,0.3584,0.7634,1.4898
08:18:33:509,0.3512,0.7598,1.497
08:18:33:513,0.364,0.7586,1.5334
08:18:33:517,0.3876,0.7466,1.5154
08:18:33:521,0.3832,0.7398,1.493
08:18:33:525,0.3808,0.743,1.4742
08:18:33:529,0.3552,0.735,1.483
08:18:33:533,0.3536,0.733,1.5018
08:18:33:537,0.3768,0.7146,1.5298
08:18:33:541,0.382,0.7218,1.5462
08:18:33:544,0.3888,0.7094,1.5394
08:18:33:548,0.3776,0.7242,1.5182
08:18:33:552,0.3616,0.7162,1.5106
08:18:33:556,0.3652,0.729,1.4946
08:18:33:560,0.3644,0.7374,1.4926
08:18:33:564,0.358,0.7306,1.483
08:18:33:568,0.352,0.7342,1.5206
08:18:33:572,0.3612,0.7398,1.4858
08:18:33:576,0.3748,0.735,1.5046
08:18:33:580,0.3456,0.7478,1.5318
08:18:33:583,0.3444,0.7598,1.5318
08:18:33:587,0.3752,0.753,1.519
08:18:33:591,0.4032,0.7506,1.5138
08:18:33:595,0.392,0.7426,1.4938
08:18:33:599,0.3672,0.7574,1.5194
08:18:33:603,0.374,0.743,1.4798
08:18:33:607,0.4056,0.757,1.5214
08:18:33:611,0.3744,0.7354,1.533
08:18:33:615,0.3724,0.767,1.535
08:18:33:619,0.394,0.7434,1.5234
08:18:33:623,0.388,0.7442,1.5586
08:18:33:626,0.362,0.7566,1.5598
08:18:33:630,0.3556,0.7558,1.5722
08:18:33:634,0.3648,0.7742,1.551
08:18:33:638,0.3712,0.7522,1.5666
08:18:33:642,0.35,0.7614,1.5522
08:18:33:646,0.348,0.7546,1.5958
08:18:33:650,0.3536,0.749,1.5426
08:18:33:654,0.3768,0.739,1.545
08:18:33:658,0.3536,0.729,1.5354
08:18:33:662,0.396,0.7354,1.5642
08:18:33:666,0.3896,0.719,1.5818
08:18:33:669,0.3732,0.7286,1.5694
08:18:33:673,0.4004,0.719,1.5582
08:18:33:677,0.368,0.7202,1.5358
08:18:33:681,0.3648,0.731,1.557
08:18:33:685,0.3772,0.7078,1.5334
08:18:33:689,0.4112,0.7166,1.505
08:18:33:693,0.3752,0.7454,1.5102
08:18:33:697,0.3664,0.7518,1.5002
08:18:33:701,0.3808,0.7406,1.487
08:18:33:705,0.3596,0.7542,1.475
08:18:33:708,0.3456,0.7598,1.5194
08:18:33:712,0.3536,0.7458,1.5238
08:18:33:716,0.3492,0.7442,1.505
08:18:33:720,0.3932,0.7386,1.4734
08:18:33:724,0.3828,0.7382,1.4998
08:18:33:728,0.3424,0.7354,1.5086
08:18:33:732,0.3644,0.7334,1.4746
08:18:33:736,0.3868,0.7318,1.5034
08:18:33:740,0.3368,0.7458,1.5306
08:18:33:744,0.38,0.7334,1.5222
08:18:33:748,0.3944,0.735,1.517
08:18:33:751,0.3608,0.7618,1.5182
08:18:33:755,0.3748,0.7606,1.4994
08:18:33:759,0.3976,0.7622,1.5042
08:18:33:763,0.3496,0.7734,1.5078
08:18:33:767,0.346,0.7846,1.541
08:18:33:771,0.3808,0.757,1.5334
08:18:33:775,0.3672,0.777,1.543
08:18:33:779,0.3604,0.7746,1.5314
08:18:33:783,0.3676,0.7738,1.5254
08:18:33:787,0.366,0.7774,1.5318
08:18:33:791,0.3776,0.7626,1.5374
08:18:33:794,0.3756,0.7514,1.5398
08:18:33:798,0.37,0.757,1.5306
08:18:33:802,0.3828,0.7454,1.5098
08:18:33:806,0.3724,0.735,1.527
08:18:33:810,0.3464,0.7518,1.5366
08:18:33:814,0.3572,0.7594,1.5654
08:18:33:818,0.3828,0.725,1.5774
08:18:33:822,0.3908,0.7402,1.5606
08:18:33:826,0.3832,0.7394,1.5678
08:18:33:830,0.374,0.7534,1.5754
08:18:33:833,0.3612,0.7442,1.5722
08:18:33:837,0.3568,0.7542,1.5458
08:18:33:841,0.378,0.7502,1.5546
08:18:33:845,0.3716,0.7254,1.5714
08:18:33:849,0.3796,0.7094,1.553
08:18:33:853,0.3892,0.6978,1.4798
08:18:33:857,0.3792,0.7306,1.467
08:18:33:861,0.3492,0.7214,1.5146
08:18:33:865,0.3676,0.7106,1.5042
08:18:33:869,0.3732,0.7286,1.5082
08:18:33:873,0.3896,0.741,1.5402
08:18:33:876,0.3836,0.717,1.5586
08:18:33:880,0.3988,0.6966,1.5266
08:18:33:884,0.3768,0.7358,1.489
08:18:33:888,0.3796,0.7278,1.4766
08:18:33:892,0.332,0.7614,1.489
08:18:33:896,0.3392,0.7482,1.4506
08:18:33:900,0.3696,0.7606,1.4846
08:18:33:904,0.3584,0.7674,1.4882
08:18:33:908,0.3696,0.767,1.5042
08:18:33:912,0.3972,0.7346,1.4938
08:18:33:916,0.368,0.7718,1.4806
08:18:33:919,0.3332,0.7746,1.513
08:18:33:923,0.3892,0.7306,1.5426
08:18:33:927,0.4152,0.7454,1.4946
08:18:33:931,0.378,0.7486,1.5326
08:18:33:935,0.3372,0.7862,1.5538
08:18:33:939,0.3756,0.737,1.5046
08:18:33:943,0.3912,0.767,1.4974
08:18:33:947,0.3536,0.773,1.5374
08:18:33:951,0.3504,0.7982,1.5402
08:18:33:955,0.3768,0.7742,1.525
08:18:33:958,0.3768,0.7994,1.5206
08:18:33:962,0.3376,0.801,1.545
08:18:33:966,0.3112,0.7814,1.573
08:18:33:970,0.366,0.7582,1.5458
08:18:33:974,0.374,0.7518,1.557
08:18:33:978,0.3744,0.7378,1.5634
08:18:33:982,0.3872,0.7406,1.551
08:18:33:986,0.3928,0.7222,1.5286
08:18:33:990,0.354,0.7346,1.559
08:18:33:994,0.3564,0.7418,1.5662
08:18:33:998,0.4076,0.719,1.565
08:18:34:001,0.3808,0.7466,1.561
08:18:34:005,0.3796,0.735,1.545
08:18:34:009,0.4024,0.7406,1.5142
08:18:34:013,0.3916,0.7294,1.4986
08:18:34:017,0.3468,0.7446,1.5378
08:18:34:021,0.3588,0.7462,1.5122
08:18:34:025,0.386,0.7426,1.5346
08:18:34:029,0.3376,0.743,1.5382
08:18:34:033,0.3536,0.737,1.5238
08:18:34:037,0.3732,0.7398,1.519
08:18:34:041,0.3652,0.7298,1.5342
08:18:34:044,0.3832,0.729,1.513
08:18:34:048,0.3796,0.733,1.4858
08:18:34:052,0.362,0.7466,1.4994
08:18:34:056,0.386,0.7354,1.495
08:18:34:060,0.3892,0.7422,1.5154
08:18:34:064,0.3696,0.749,1.5134
08:18:34:068,0.3708,0.7682,1.5226
08:18:34:072,0.3808,0.7306,1.5266
08:18:34:076,0.3808,0.757,1.5122
08:18:34:080,0.3664,0.7438,1.4986
08:18:34:083,0.3604,0.767,1.5358
08:18:34:087,0.3464,0.7454,1.515
08:18:34:091,0.3612,0.7598,1.5138
08:18:34:095,0.3732,0.757,1.5066
08:18:34:099,0.3576,0.7454,1.5474
08:18:34:103,0.3772,0.739,1.4878
08:18:34:107,0.4032,0.7338,1.5058
08:18:34:111,0.3648,0.7654,1.519
08:18:34:115,0.3436,0.7574,1.547
08:18:34:119,0.3768,0.7454,1.5234
08:18:34:123,0.3948,0.733,1.5554
08:18:34:126,0.354,0.7298,1.5542
08:18:34:130,0.3584,0.7502,1.5438
08:18:34:134,0.3616,0.7294,1.5294
08:18:34:138,0.3688,0.7482,1.481
08:18:34:142,0.3416,0.7582,1.5334
08:18:34:146,0.3524,0.7538,1.521
08:18:34:150,0.3696,0.7582,1.511
08:18:34:154,0.3812,0.7642,1.4866
08:18:34:158,0.3536,0.7898,1.5218
08:18:34:162,0.3636,0.7518,1.5174
08:18:34:166,0.3988,0.755,1.501
08:18:34:169,0.3884,0.7542,1.5466
08:18:34:173,0.3544,0.7506,1.549
08:18:34:177,0.3928,0.7298,1.5378
08:18:34:181,0.4188,0.729,1.5062
08:18:34:185,0.3484,0.7582,1.5394
08:18:34:189,0.3428,0.7654,1.563
08:18:34:193,0.3916,0.7386,1.5166
08:18:34:197,0.4116,0.7582,1.5266
08:18:34:201,0.3544,0.7642,1.5322
08:18:34:205,0.378,0.7574,1.5482
08:18:34:208,0.3644,0.7226,1.5038
08:18:34:212,0.3484,0.753,1.5438
08:18:34:216,0.334,0.7434,1.5422
08:18:34:220,0.3784,0.7506,1.5662
08:18:34:224,0.3804,0.7178,1.559
08:18:34:228,0.3724,0.7294,1.5778
08:18:34:232,0.368,0.7322,1.581
08:18:34:236,0.4028,0.711,1.5486
08:18:34:240,0.3796,0.7198,1.5146
08:18:34:244,0.35,0.7318,1.529
08:18:34:248,0.3664,0.7426,1.4834
08:18:34:251,0.3988,0.7266,1.4894
08:18:34:255,0.3848,0.723,1.4858
08:18:34:259,0.3668,0.7518,1.483
08:18:34:263,0.376,0.7694,1.481
08:18:34:267,0.3672,0.7434,1.5218
08:18:34:271,0.3516,0.7566,1.5082
08:18:34:275,0.3724,0.7646,1.5262
08:18:34:279,0.3416,0.7642,1.5678
08:18:34:283,0.3688,0.7458,1.5586
08:18:34:287,0.4016,0.743,1.5366
08:18:34:291,0.3532,0.7778,1.5106
